label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model,source_shard
688365_chunks_0010_0010,4832,135,4967,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688365_chunks_0011_0011,4437,135,4572,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688365_chunks_0012_0012,5061,242,5303,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688365_chunks_0013_0013,3668,250,3918,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0001_0001,5017,360,5377,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0002_0002,5057,239,5296,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0003_0003,4945,178,5123,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0004_0004,4963,244,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0005_0005,5021,203,5224,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0006_0006,5059,262,5321,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0007_0007,5057,183,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0008_0008,5054,227,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0009_0009,4952,193,5145,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0010_0010,5061,258,5319,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0011_0011,5047,209,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0012_0012,4365,248,4613,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0013_0013,5064,237,5301,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688396_chunks_0014_0014,4508,203,4711,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0001_0001,5055,239,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0002_0002,5016,205,5221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0003_0003,5020,277,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0004_0004,5019,144,5163,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0005_0005,4950,244,5194,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0006_0006,5033,250,5283,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0007_0007,5021,224,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0008_0008,5032,264,5296,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0009_0009,5026,245,5271,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0010_0010,4786,162,4948,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0011_0011,4987,248,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0012_0012,5032,225,5257,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0013_0013,4954,244,5198,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0014_0014,5041,233,5274,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688466_chunks_0015_0015,4062,262,4324,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0001_0001,5034,238,5272,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0002_0002,5062,257,5319,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0003_0003,5022,178,5200,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0004_0004,5055,239,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0005_0005,5047,236,5283,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0006_0006,5060,276,5336,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0007_0007,5049,210,5259,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0008_0008,5012,222,5234,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0009_0009,5052,178,5230,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0010_0010,5017,225,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0011_0011,4136,250,4386,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0012_0012,4405,166,4571,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0013_0013,4473,129,4602,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0014_0014,4569,117,4686,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0015_0015,4443,180,4623,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0016_0016,4431,159,4590,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0017_0017,4090,186,4276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0018_0018,4809,142,4951,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0019_0019,4247,91,4338,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0020_0020,4945,236,5181,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0021_0021,5045,197,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0022_0022,5039,239,5278,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0023_0023,5061,237,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0024_0024,5043,227,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0025_0025,5054,219,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0026_0026,5056,296,5352,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0027_0027,4886,197,5083,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688516_chunks_0028_0028,3651,224,3875,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0001_0001,5017,212,5229,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0002_0002,5057,210,5267,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0003_0003,5042,241,5283,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0004_0004,4741,172,4913,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0005_0005,4909,189,5098,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0006_0006,5061,184,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0007_0007,5058,282,5340,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0008_0008,5051,174,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0009_0009,4936,218,5154,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0010_0010,5057,237,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0011_0011,5064,275,5339,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0012_0012,5034,263,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0013_0013,5037,203,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0014_0014,5062,244,5306,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0015_0015,4800,194,4994,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0016_0016,4619,212,4831,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0017_0017,5050,237,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0018_0018,5011,443,5454,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0019_0019,5050,228,5278,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0020_0020,5041,234,5275,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0021_0021,5050,287,5337,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0022_0022,4993,221,5214,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0023_0023,5050,230,5280,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0024_0024,5063,224,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688566_chunks_0025_0025,4003,251,4254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0001_0001,5012,199,5211,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0002_0002,5035,201,5236,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0003_0003,5008,213,5221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0004_0004,5063,255,5318,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0005_0005,5050,235,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0006_0006,4852,254,5106,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0007_0007,4955,181,5136,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0008_0008,5060,181,5241,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0009_0009,5027,229,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0010_0010,5054,243,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0011_0011,5032,217,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688598_chunks_0012_0012,1996,179,2175,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688004_chunks_0001_0001,5051,219,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0002_0002,5062,185,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0003_0003,4860,202,5062,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0004_0004,5041,167,5208,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0005_0005,5054,191,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0006_0006,5031,237,5268,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0007_0007,4994,244,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0008_0008,5021,192,5213,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0009_0009,4807,194,5001,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0010_0010,5045,224,5269,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0011_0011,4955,200,5155,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0012_0012,4769,220,4989,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0013_0013,4654,508,5162,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0014_0014,4729,152,4881,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0015_0015,5014,226,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0016_0016,5055,237,5292,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0017_0017,4983,200,5183,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688004_chunks_0018_0018,3769,248,4017,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0001_0001,5053,209,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0002_0002,4992,270,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0003_0003,5017,180,5197,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0004_0004,4981,241,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0005_0005,5057,274,5331,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0006_0006,5038,199,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0007_0007,5054,236,5290,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0008_0008,5036,202,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0009_0009,5059,286,5345,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0010_0010,5020,227,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0011_0011,5056,168,5224,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0012_0012,5061,241,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0013_0013,5047,248,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0014_0014,5055,213,5268,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0015_0015,5064,214,5278,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0016_0016,4831,203,5034,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0017_0017,5046,161,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0018_0018,5063,230,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0019_0019,4959,197,5156,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688027_chunks_0020_0020,3901,237,4138,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0001_0001,5040,236,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0002_0002,5055,233,5288,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0003_0003,5051,215,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0004_0004,5049,249,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0005_0005,5039,209,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0006_0006,5024,214,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0007_0007,5029,178,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0008_0008,5057,201,5258,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0009_0009,4672,215,4887,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0010_0010,5009,238,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0011_0011,5043,230,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688060_chunks_0012_0012,2923,193,3116,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0001_0001,5031,216,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0002_0002,5017,276,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0003_0003,5039,216,5255,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0004_0004,5040,389,5429,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0005_0005,5053,246,5299,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0006_0006,5063,228,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0007_0007,5036,209,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0008_0008,4686,215,4901,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0009_0009,5049,215,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0010_0010,4910,192,5102,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0011_0011,4884,220,5104,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0012_0012,5062,238,5300,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0013_0013,5047,234,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0014_0014,5058,347,5405,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0015_0015,4934,189,5123,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0016_0016,5029,227,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0017_0017,5046,228,5274,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688106_chunks_0018_0018,2289,240,2529,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0001_0001,4971,206,5177,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0002_0002,5039,257,5296,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0003_0003,5028,222,5250,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0004_0004,5022,224,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0005_0005,5053,219,5272,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0006_0006,5063,253,5316,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0007_0007,4882,230,5112,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0008_0008,4931,259,5190,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0009_0009,4636,216,4852,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0010_0010,5063,198,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0011_0011,5053,137,5190,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0012_0012,5002,214,5216,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0013_0013,5029,270,5299,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0014_0014,5011,197,5208,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0015_0015,5043,252,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688165_chunks_0016_0016,2508,254,2762,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
688180_chunks_0001_0001,5052,257,5309,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard3_20260708
