code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,sec_name,first_trade_date,listing_year,Redundancy,BHAR,FSales_Growth,FInvention,_merge,in_csmar_star_ipo_2019_2023,in_current_x_master,valid_overlap,list_year_compare
688236,春立医疗,北京市春立正达医疗器械股份有限公司,2021-12-30,2021.0,2021-12-27,2021-12-27,29.81,114553.87,7841.04,华泰联合证券有限责任公司,1,C35,专用设备制造业,None,None,春立医疗,2021-12-30,2021.0,30.798916723087338,0.1708213035694412,0.0843438320641703,3.8501476017100584,both,True,True,True,2021.0
688262,国芯科技,苏州国芯科技股份有限公司,2022-01-06,2022.0,2021-12-30,2021-12-30,41.98,251880.0,25642.3924,国泰君安证券股份有限公司,1,I65,软件和信息技术服务业,None,None,国芯科技,2022-01-06,2022.0,30.14938080495356,0.301467425760088,-0.0964767877209736,2.5649493574615367,both,True,True,True,2022.0
688176,亚虹医药,江苏亚虹医药科技股份有限公司,2022-01-07,2022.0,2021-12-31,2021-12-31,22.98,252780.0,14720.78,中信证券股份有限公司,1,C27,医药制造业,None,None,亚虹医药,2022-01-07,2022.0,28.66877470355731,-0.1104224607460653,14.719926489337396,2.302585092994046,both,True,True,True,2022.0
688234,天岳先进,山东天岳先进科技股份有限公司,2022-01-12,2022.0,2022-01-07,2022-01-07,82.79,355757.7783,35410.6439,"国泰君安证券股份有限公司,海通证券股份有限公司",1,C39,计算机、通信和其他电子设备制造业,None,None,天岳先进,2022-01-12,2022.0,30.9919857524488,0.1168774802383231,1.9990219591925529,3.044522437723423,both,True,True,True,2022.0
688259,创耀科技,创耀(苏州)通信科技股份有限公司,2022-01-12,2022.0,2022-01-07,2022-01-07,66.6,133200.0,11235.4937,海通证券股份有限公司,1,I65,软件和信息技术服务业,None,None,创耀科技,2022-01-12,2022.0,25.28350320875802,0.0731908258966917,-0.2904517561429893,1.0986122886681098,both,True,True,True,2022.0
688220,翱捷科技,翱捷科技股份有限公司,2022-01-14,2022.0,2022-01-10,2022-01-10,164.54,688272.2844,33668.5411,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,翱捷科技,2022-01-14,2022.0,26.04509493670886,-0.3847171412731448,0.2148007007669876,3.4657359027997265,both,True,True,True,2022.0
688062,迈威生物,迈威(上海)生物科技股份有限公司,2022-01-18,2022.0,2022-01-10,2022-01-10,34.8,347652.0,17308.7828,海通证券股份有限公司,1,C27,医药制造业,None,None,迈威生物,2022-01-18,2022.0,28.79510461902882,-0.138900951558435,3.6103111747056222,2.302585092994046,both,True,True,True,2022.0
688173,希荻微,广东希荻微电子股份有限公司,2022-01-21,2022.0,2022-01-17,2022-01-17,33.57,134313.57,12172.72,"民生证券股份有限公司,中国国际金融股份有限公司",1,I65,软件和信息技术服务业,None,None,希荻微,2022-01-21,2022.0,26.897209985315712,-0.3629882896071938,-0.296430544571436,3.332204510175204,both,True,True,True,2022.0
688223,晶科能源,晶科能源股份有限公司,2022-01-26,2022.0,2022-01-21,2022-01-21,5.0,1000000.0,27714.8302,中信建投证券股份有限公司,1,C38,电气机械及器材制造业,None,None,晶科能源,2022-01-26,2022.0,26.68558758314856,0.3392971306908519,0.4355032814135787,7.507141079727608,both,True,True,True,2022.0
688171,纬德信息,广东纬德信息科技股份有限公司,2022-01-27,2022.0,2022-01-24,2022-01-24,28.68,60065.67,8005.58,中信证券股份有限公司,1,I65,软件和信息技术服务业,None,None,纬德信息,2022-01-27,2022.0,27.586423274386764,-0.3911782990481304,-0.1389286496808682,0.6931471805599453,both,True,True,True,2022.0
688270,臻镭科技,浙江臻镭科技股份有限公司,2022-01-27,2022.0,2022-01-24,2022-01-24,61.88,168994.28,15363.18,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,臻镭科技,2022-01-27,2022.0,30.211488250652742,0.8624730373094533,0.1992033268870498,,both,True,True,True,2022.0
688225,亚信安全,亚信安全科技股份有限公司,2022-02-09,2022.0,2022-01-28,2022-01-28,30.51,122070.51,9819.92,中国国际金融股份有限公司,1,I65,软件和信息技术服务业,None,None,亚信安全,2022-02-09,2022.0,25.801415302963292,-0.4784130017451933,-0.0655820810788104,3.1780538303479458,both,True,True,True,2022.0
688261,东微半导,苏州东微半导体股份有限公司,2022-02-10,2022.0,2022-01-28,2022-01-28,130.0,218973.2,18317.54,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,东微半导,2022-02-10,2022.0,31.203501094091905,0.8407541175563906,-0.1285541597350854,1.3862943611198906,both,True,True,True,2022.0
688283,坤恒顺维,成都坤恒顺维科技股份有限公司,2022-02-15,2022.0,2022-02-10,2022-02-10,33.8,70980.0,7785.75,民生证券股份有限公司,1,C40,仪器仪表制造业,None,None,坤恒顺维,2022-02-15,2022.0,25.904032669729453,0.6402186380057857,0.1507994025974058,1.0986122886681098,both,True,True,True,2022.0
688267,中触媒,中触媒新材料股份有限公司,2022-02-16,2022.0,2022-02-11,2022-02-11,41.9,184569.5,15454.86,申万宏源证券承销保荐有限责任公司,1,C26,化学原料及化学制品制造业,None,None,中触媒,2022-02-16,2022.0,28.172259507829978,-0.2375653683916483,-0.1921431636605463,3.295836866004329,both,True,True,True,2022.0
688281,华秦科技,陕西华秦科技实业股份有限公司,2022-03-07,2022.0,2022-03-02,2022-03-02,189.5,315833.3586,20013.3904,中信建投证券股份有限公司,1,C41,其他制造业,None,None,华秦科技,2022-03-07,2022.0,30.005597014925375,0.2872344615081297,0.3644583316879452,2.6390573296152584,both,True,True,True,2022.0
688163,赛伦生物,上海赛伦生物技术股份有限公司,2022-03-11,2022.0,2022-03-04,2022-03-04,33.03,89379.18,10886.82,方正证券承销保荐有限责任公司,1,C27,医药制造业,None,None,赛伦生物,2022-03-11,2022.0,29.46974358974359,-0.6362589457248233,0.0913965032909159,,both,True,True,True,2022.0
688115,思林杰,广州思林杰科技股份有限公司,2022-03-14,2022.0,2022-03-09,2022-03-09,65.65,109438.55,11889.44,民生证券股份有限公司,1,C40,仪器仪表制造业,None,None,思林杰,2022-03-14,2022.0,26.5635987590486,-0.3311607961275502,-0.3055487234147427,1.6094379124341005,both,True,True,True,2022.0
688175,高凌信息,珠海高凌信息科技股份有限公司,2022-03-15,2022.0,2022-03-10,2022-03-10,51.68,120035.04,9007.69,长城证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,高凌信息,2022-03-15,2022.0,27.675414897722888,-0.2777499218977923,-0.311254364432163,3.9889840465642745,both,True,True,True,2022.0
688102,斯瑞新材,陕西斯瑞新材料股份有限公司,2022-03-16,2022.0,2022-03-11,2022-03-11,10.48,41930.48,6239.3971,海通证券股份有限公司,1,C32,有色金属冶炼及压延加工业,None,None,斯瑞新材,2022-03-16,2022.0,29.27764365041043,-0.3765130553187322,0.1871043107225031,3.610917912644224,both,True,True,True,2022.0
688207,格灵深瞳,北京格灵深瞳信息技术股份有限公司,2022-03-17,2022.0,2022-03-11,2022-03-11,39.49,182622.3145,15613.2955,海通证券股份有限公司,1,I65,软件和信息技术服务业,None,None,格灵深瞳,2022-03-17,2022.0,28.559068219633943,0.0540717403071584,-0.258353573193182,2.302585092994046,both,True,True,True,2022.0
688150,莱特光电,陕西莱特光电材料股份有限公司,2022-03-18,2022.0,2022-03-14,2022-03-14,22.05,88737.49,8244.25,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,莱特光电,2022-03-18,2022.0,27.927510130571815,0.3107311570535318,0.0727041108138934,4.948759890378168,both,True,True,True,2022.0
688282,理工导航,北京理工导航控制科技股份有限公司,2022-03-18,2022.0,2022-03-14,2022-03-14,65.21,143462.0,18405.97,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,理工导航,2022-03-18,2022.0,25.344270323212537,-0.2529237916141886,-0.5902465738445307,1.791759469228055,both,True,True,True,2022.0
688238,和元生物,和元生物技术(上海)股份有限公司,2022-03-22,2022.0,2022-03-17,2022-03-17,13.23,132300.0,12553.5568,海通证券股份有限公司,1,M73,研究和试验发展,None,None,和元生物,2022-03-22,2022.0,28.63771712158809,-0.2410704237900549,-0.2969378592009788,0.6931471805599453,both,True,True,True,2022.0
688306,均普智能,宁波均普智能制造股份有限公司,2022-03-22,2022.0,2022-03-17,2022-03-17,5.08,155991.9156,14095.2917,海通证券股份有限公司,1,C35,专用设备制造业,None,None,均普智能,2022-03-22,2022.0,26.6370604147881,-0.3796171218421431,0.0503375550418025,2.1972245773362196,both,True,True,True,2022.0
688197,首药控股,首药控股(北京)股份有限公司,2022-03-23,2022.0,2022-03-18,2022-03-18,39.9,148348.2,10972.7979,中信建投证券股份有限公司,1,C27,医药制造业,None,None,首药控股,2022-03-23,2022.0,31.092816274634455,0.2087119246397397,1.8618381267501127,3.332204510175204,both,True,True,True,2022.0
688193,仁度生物,上海仁度生物科技股份有限公司,2022-03-30,2022.0,2022-03-25,2022-03-25,72.65,72650.0,7373.51,中国国际金融股份有限公司,1,C27,医药制造业,None,None,仁度生物,2022-03-30,2022.0,29.05263157894737,-0.4352637124837516,-0.4589008250098549,1.6094379124341005,both,True,True,True,2022.0
688331,荣昌生物,荣昌生物制药(烟台)股份有限公司,2022-03-31,2022.0,2022-03-28,2022-03-28,48.0,261246.24,10651.7,华泰联合证券有限责任公司,1,C27,医药制造业,None,None,荣昌生物,2022-03-31,2022.0,30.80410387944854,0.4967021201939083,0.4025915617550737,3.332204510175204,both,True,True,True,2022.0
688048,长光华芯,苏州长光华芯光电技术股份有限公司,2022-04-01,2022.0,2022-03-29,2022-03-29,80.8,273912.0,20295.08,华泰联合证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,None,None,长光华芯,2022-04-01,2022.0,30.56933938477055,0.1939133707487412,-0.2473834116666209,3.6375861597263857,both,True,True,True,2022.0
688295,中复神鹰,中复神鹰碳纤维股份有限公司,2022-04-06,2022.0,2022-03-30,2022-03-30,29.33,293300.0,15631.6043,国泰君安证券股份有限公司,1,C28,化学纤维制造业,None,None,中复神鹰,2022-04-06,2022.0,27.733964248159833,-0.075207866553719,0.1325052334690298,2.8903717578961645,both,True,True,True,2022.0
688337,普源精电,普源精电科技股份有限公司,2022-04-08,2022.0,2022-04-01,2022-04-01,60.88,184633.1442,18020.4255,国泰君安证券股份有限公司,1,C40,仪器仪表制造业,None,None,普源精电,2022-04-08,2022.0,26.551000953288845,1.271229125778882,0.0633816349746689,2.833213344056216,both,True,True,True,2022.0
688153,唯捷创芯,唯捷创芯(天津)电子技术股份有限公司,2022-04-12,2022.0,2022-04-07,2022-04-07,66.6,266932.8,16681.67,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,唯捷创芯,2022-04-12,2022.0,25.778577857785777,0.3087519322392182,0.3031847509844481,3.044522437723423,both,True,True,True,2022.0
688302,海创药业,海创药业股份有限公司,2022-04-12,2022.0,2022-04-07,2022-04-07,42.92,106269.92,6758.59,中信证券股份有限公司,1,C27,医药制造业,None,None,海创药业,2022-04-12,2022.0,31.3921143847487,0.9605894063612704,,2.995732273553991,both,True,True,True,2022.0
688125,安达智能,广东安达智能装备股份有限公司,2022-04-15,2022.0,2022-04-12,2022-04-12,60.55,122323.23,10343.11,中国国际金融股份有限公司,1,C35,专用设备制造业,None,None,安达智能,2022-04-15,2022.0,27.634615384615383,-0.229663366946957,-0.2746857471354297,3.044522437723423,both,True,True,True,2022.0
688209,英集芯,深圳英集芯科技股份有限公司,2022-04-19,2022.0,2022-04-14,2022-04-14,24.23,101766.0,11026.5,华泰联合证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,None,None,英集芯,2022-04-19,2022.0,28.72056239015817,-0.4347375079147121,0.4018554031674114,3.295836866004329,both,True,True,True,2022.0
688326,经纬恒润,北京经纬恒润科技股份有限公司,2022-04-19,2022.0,2022-04-13,2022-04-13,121.0,363000.0,14198.26,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,经纬恒润,2022-04-19,2022.0,22.55094513600738,0.0616760897791766,0.1630061815846898,4.804021044733257,both,True,True,True,2022.0
688072,拓荆科技,拓荆科技股份有限公司,2022-04-20,2022.0,2022-04-14,2022-04-14,71.88,227283.12,14523.4,招商证券股份有限公司,1,C35,专用设备制造业,None,None,拓荆科技,2022-04-20,2022.0,30.38244514106583,1.918154954299888,0.585971596178878,4.204692619390966,both,True,True,True,2022.0
688279,峰岹科技,峰岹科技(深圳)股份有限公司,2022-04-20,2022.0,2022-04-15,2022-04-15,82.0,189344.97,16498.788,海通证券股份有限公司,1,I65,软件和信息技术服务业,None,None,峰岹科技,2022-04-20,2022.0,26.52109375,-0.0529215263276203,0.2736646124437872,1.9459101490553132,both,True,True,True,2022.0
688052,纳芯微,苏州纳芯微电子股份有限公司,2022-04-22,2022.0,2022-04-18,2022-04-18,230.0,581118.0,22993.34,光大证券股份有限公司,1,I65,软件和信息技术服务业,None,None,纳芯微,2022-04-22,2022.0,25.4243803743045,-0.2090194495052211,-0.2151982093732352,3.218875824868201,both,True,True,True,2022.0
688325,赛微微电,广东赛微微电子股份有限公司,2022-04-22,2022.0,2022-04-19,2022-04-19,74.55,149100.0,13560.78,国泰君安证券股份有限公司,1,I65,软件和信息技术服务业,None,None,赛微微电,2022-04-22,2022.0,27.90063233965673,-0.5270071851174927,0.247639191774998,0.6931471805599453,both,True,True,True,2022.0
688046,药康生物,江苏集萃药康生物科技股份有限公司,2022-04-25,2022.0,2022-04-18,2022-04-18,22.53,112650.0,10039.79,华泰联合证券有限责任公司,1,M73,研究和试验发展,None,None,药康生物,2022-04-25,2022.0,31.015578190533255,-0.2272009405428046,0.2045105213310124,2.3978952727983707,both,True,True,True,2022.0
688320,禾川科技,浙江禾川科技股份有限公司,2022-04-28,2022.0,2022-04-25,2022-04-25,23.66,89340.16,8690.09,中国国际金融股份有限公司,1,C40,仪器仪表制造业,None,None,禾川科技,2022-04-28,2022.0,26.227981882234523,0.2802254177541057,0.1823518556496119,2.4849066497880004,both,True,True,True,2022.0
688170,德龙激光,苏州德龙激光股份有限公司,2022-04-29,2022.0,2022-04-26,2022-04-26,30.18,77985.12,6603.15,中信建投证券股份有限公司,1,C35,专用设备制造业,None,None,德龙激光,2022-04-29,2022.0,27.94791177850774,0.0138024814605741,0.0234950429459058,1.6094379124341005,both,True,True,True,2022.0
688290,景业智能,杭州景业智能科技股份有限公司,2022-04-29,2022.0,2022-04-25,2022-04-25,33.89,69813.4,7784.65,中信证券股份有限公司,1,C35,专用设备制造业,None,None,景业智能,2022-04-29,2022.0,27.14932614555256,1.0397350577951774,-0.4488736688521743,3.091042453358316,both,True,True,True,2022.0
688213,思特威,思特威(上海)电子科技股份有限公司,2022-05-20,2022.0,2022-05-17,2022-05-17,31.51,126071.51,8649.69,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,思特威,2022-05-20,2022.0,27.74879559532003,-0.2078732434152757,0.1507683669827534,2.833213344056216,both,True,True,True,2022.0
688287,观典防务,观典防务技术股份有限公司,2022-05-25,2022.0,2022-05-24,2022-05-24,21.88,,518.87,中信证券股份有限公司,1,M75,科技推广和应用服务业,None,None,,,,,,,,left_only,True,False,False,2022.0
688045,必易微,深圳市必易微电子股份有限公司,2022-05-26,2022.0,2022-05-23,2022-05-23,55.15,95201.58,9123.79,申万宏源证券承销保荐有限责任公司,1,I65,软件和信息技术服务业,None,None,必易微,2022-05-26,2022.0,30.826666666666668,-0.3194499576485757,0.1001390779145958,3.367295829986474,both,True,True,True,2022.0
688327,云从科技,云从科技集团股份有限公司,2022-05-27,2022.0,2022-05-24,2022-05-24,15.37,172804.91,10095.42,中信建投证券股份有限公司,1,I65,软件和信息技术服务业,None,None,云从科技,2022-05-27,2022.0,28.179580306698952,0.068668341541269,0.1932733149707782,3.49650756146648,both,True,True,True,2022.0
688119,中钢洛耐,中钢洛耐科技股份有限公司,2022-06-06,2022.0,2022-05-31,2022-05-31,5.06,113850.0,8440.84,中信建投证券股份有限公司,1,C30,非金属矿物制品业,None,None,中钢洛耐,2022-06-06,2022.0,28.8,-0.6284097280058132,-0.0652819188214238,3.8501476017100584,both,True,True,True,2022.0
