custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688308_1208859875_glm4_dewrap_join_chunk_0008,688308,欧科亿,1208859875,8,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5835,5040,3820,3820,14,3820,glm4_dewrap_join_full543_20260705,177,177,报告期内，发行人与株洲华锐碳化钨、钴粉采购价格变动趋势一致，与市场价格波动相吻合。发行人通过准确预判市场价格走势，灵活调整采购量和库存，利用较大采购规模获得议价权，使碳化钨采购价格略低于株洲华锐。对于钴粉，发行人通过提前锁量锁价策略，在价格低位时签订合同，有效回避了价格高峰，降低了平均采购成本。发行人钴粉采购量在行业中属于大客户，具有较大的议价主动权。,89,48,48,0,10,15,12,7,4,0,4,0.0833333333333333,4,0,1.5833333333333333,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,116,89,116,42.92134831460674,32.93103448275862,2,0,0.5235602094240839,0.0
688308_1208859875_glm4_dewrap_join_chunk_0009,688308,欧科亿,1208859875,9,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5781,5276,3952,3952,14,3952,glm4_dewrap_join_full543_20260705,234,234,2019年，公司作为钴粉用量大户，凭借较强议价能力，采购价格低于市场价。2020年1月预判价格低位，与供应商签订45吨钴粉采购合同。报告期内，公司通过精准预判价格走势、灵活调整采购策略及签订锁量锁价合同，使钴粉采购价格低于同行株洲华锐，但与市场价格接近。2018年大量采购锌熔料替代原生料，节约营业成本约1144.34万元，增加利润总额约1144.34万元，提高综合毛利率1.97个百分点。公司主要能源为电，2018年用电量增长较多，主要因生产能力提升及新增项目投产。,117,42,42,0,15,12,8,4,2,1,3,0.0714285714285714,5,2,1.261904761904762,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,148,117,148,33.77777777777778,26.7027027027027,6,3,1.5182186234817814,0.7591093117408907
688308_1208859875_glm4_dewrap_join_chunk_0010,688308,欧科亿,1208859875,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5677,4940,3979,3979,14,3979,glm4_dewrap_join_full543_20260705,179,179,报告期内，公司前五大供应商采购金额合计占材料采购总额的72.49%至61.90%，主要采购碳化钨、钨粉等原材料。公司董事、监事、高级管理人员及核心技术人员未在供应商中占有权益，不存在对单一供应商的重大依赖。公司固定资产占总资产的40.13%，固定资产成新率为65.02%，各项固定资产均处于完好状态。公司拥有20项国内商标权，均为申请取得，权利人均为欧科亿。,90,49,49,0,15,12,10,8,3,1,4,0.0816326530612244,4,0,1.489795918367347,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,101,90,101,44.21111111111111,39.396039603960396,11,9,2.7645136969087707,2.261874842925358
688308_1208859875_glm4_dewrap_join_chunk_0011,688308,欧科亿,1208859875,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4375,3839,3143,3143,14,3143,glm4_dewrap_join_full543_20260705,79,79,公司拥有多项国际商标，包括印度、巴西、韩国等国家的注册商标。截至招股说明书签署日，公司及其子公司已获得10项发明专利、49项实用新型专利和24项外观设计专利。,40,4,60,1,2,0,0,0,2,0,2,0.5,2,0,2.0,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,45,40,45,78.575,69.84444444444445,34,22,10.817690104995227,6.9996818326439705
688308_1208859875_glm4_dewrap_join_chunk_0012,688308,欧科亿,1208859875,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6028,5596,3998,3998,14,3998,glm4_dewrap_join_full543_20260705,262,262,欧科亿拥有多项外观设计专利和实用新型专利，包括可转位刀片、不锈钢精加工硬质合金刀片等。公司核心技术体现在结构设计、基体设计与制备、精密制造和涂层设计与制备方面，均系自主研发。公司采用核心技术生产的核心重点产品包括不锈钢和钢加工数控刀片、耐腐蚀锯齿刀片和超薄圆片。公司耐腐蚀硬质合金制备技术能够批量稳定生产晶粒度≤0.5μm、钴含量＜3%的产品，超薄硬质合金制备技术能够批量稳定生产直径70mm下厚度≤0.6mm、晶粒度≤0.5μm的产品。公司核心技术产品产生的收入占营业收入比例逐年提升，2020年1-6月达到55.55%。,131,24,62,1,0,0,0,0,18,6,24,1.0,6,-18,4.25,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,165,131,165,30.519083969465647,24.23030303030303,126,68,31.515757878939468,17.008504252126063
688308_1208859875_glm4_dewrap_join_chunk_0013,688308,欧科亿,1208859875,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6014,5433,3966,3966,14,3966,glm4_dewrap_join_full543_20260705,301,302,"公司承担多项科研项目，包括α-Al2O3 CVD涂层硬质合金、黑色金属与高温合金高效加工用涂层硬质合金数控刀片等，旨在解决行业关键瓶颈问题。公司研发成果获得多项荣誉，如荣格技术创新奖、株洲市专利奖等。公司在研项目包括45度经济型面铣刀、90度方肩铣刀、铸铁牌号开发等，旨在替代进口产品。公司研发投入持续增长，2017年至2020年1-6月研发费用分别为1,642.66万元、2,076.65万元、3,070.29万元和1,526.71万元，占营业收入比例分别为3.83%、3.56%、5.09%和4.95%。公司研发人员共94人，占员工总数的14.18%，核心技术人员7人，拥有丰富的行业经验和专业知识。",151,8,62,1,0,0,0,0,8,0,8,1.0,4,-4,4.0,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,189,151,189,26.264900662251655,20.984126984126984,277,102,69.84367120524458,25.718608169440245
688308_1208859875_glm4_dewrap_join_chunk_0014,688308,欧科亿,1208859875,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688308_1208859875_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2374,2299,1293,1293,14,1293,glm4_dewrap_join_full543_20260705,228,228,公司核心技术人员包括罗利军、刘钢、陈信锗，分别负责刀具结构设计、硬质合金刀具涂层开发和高性能硬质合金牌号开发。公司通过员工持股、保密协议等方式激励约束核心技术人员，2019年聘请余志明为首席技术专家。公司研发中心被评定为“湖南省企业技术中心”，下设设计部、应用部等五个部门，负责产品槽型设计、涂层技术研究和模具开发等工作。公司研发投入集中在数控刀具领域，配置了高精密压机、PVD/CVD涂层设备等国际先进设备，并建立完善的知识产权管理体系和产学研合作机制。,114,28,28,0,5,6,7,5,4,1,5,0.1785714285714285,5,0,2.0,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,133,114,133,11.342105263157896,9.721804511278195,169,70,130.70378963650424,54.13766434648105
688571_1208850265_glm4_dewrap_join_chunk_0001,688571,杭华股份,1208850265,1,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5892,5347,3854,3854,16,3854,glm4_dewrap_join_full543_20260705,258,258,公司主营节能环保型油墨及数码材料，产品被列入《战略性新兴产业分类（2018）》和《产业结构调整指导目录（2019年本）》。公司在UV油墨领域拥有完整核心技术，市场占有率超过41.2%，行业领先。公司拥有16项发明专利，主持/参与起草三十余项国家/行业标准，并拥有CNAS认证的分析检测中心。公司入选浙江省创新型领军企业培育名单，并获中国环境标志优秀企业奖和工信部工业产品绿色设计示范企业称号。公司主要产品包括UV油墨、数码功能材料、胶印油墨和液体油墨四大系列，广泛应用于包装、标签、出版商业印刷和数码喷墨印刷等领域。,129,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,6,-4,2.0166666666666666,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,145,129,145,29.875968992248062,26.579310344827586,52,19,13.492475350285417,4.929942916450441
688571_1208850265_glm4_dewrap_join_chunk_0002,688571,杭华股份,1208850265,2,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6317,6096,3644,3644,16,3644,glm4_dewrap_join_full543_20260705,275,275,公司主营业务收入主要来自UV油墨系列、胶印油墨系列和液体油墨系列，其中UV油墨系列占比最高。公司采用以产定购的采购模式，以安全库存和以销定产相结合的生产模式，以及以经销为主、直销为辅的销售模式。公司自设立以来，一直专注于节能环保型油墨产品及数码材料的研发、生产和销售，通过自主研发及对技术的引进、消化、吸收、再创新，持续丰富产品线和服务。公司高度重视环境保护和污染防治工作，严格遵守相关环保法律法规，建立了环境管理体系，并取得了环保部门签发的排污许可证。公司在环保管理、绿色发展理念和实践中得到政府部门的认可，被工信部确定为工业产品绿色设计示范企业。,138,54,54,0,12,15,10,10,5,2,7,0.1296296296296296,5,-2,1.7592592592592593,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,150,138,150,26.405797101449274,24.293333333333333,71,35,19.484083424807903,9.604829857299672
688571_1208850265_glm4_dewrap_join_chunk_0003,688571,杭华股份,1208850265,3,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6339,6026,3956,3956,16,3956,glm4_dewrap_join_full543_20260705,240,240,公司主要生产节能环保型油墨，特别是UV油墨。公司开发的“高附着力UV固化树脂关键技术及制备工艺”减少了VOCs残留，提升了光固化活性，实现对多种印刷材料的高附着力。公司建立了国内自动化水平较为领先的半连续化生产工艺，为UV油墨的稳定生产和大批量供货打下了基础。2012年至2018年，我国UV油墨产量由3.22万吨增长至7.04万吨，年复合增长率达13.93%，远高于我国印刷油墨行业整体3.77%的增长率。公司凭借在UV油墨市场的龙头地位，在UV油墨行业将有更为广阔的发展空间。,120,62,62,0,12,30,10,6,3,1,4,0.064516129032258,5,1,1.3709677419354838,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,141,120,141,32.96666666666667,28.05673758865248,80,31,20.222446916076844,7.836198179979776
688571_1208850265_glm4_dewrap_join_chunk_0004,688571,杭华股份,1208850265,4,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6566,6381,3961,3961,16,3961,glm4_dewrap_join_full543_20260705,199,199,公司拥有UV油墨配方核心技术，在树脂及稳定性、与光引发剂结合方面具有优势。公司研发团队在UV油墨研发、生产、销售方面具备深厚积累。公司自主开发UV固化核心树脂生产技术和连续化生产工艺流程，主持制定《胶印紫外光固化油墨》等行业标准。公司开发出LED低能耗固化的UV-LED系列油墨，主持制定《紫外发光二极管光固化胶印油墨》行业标准。公司自主研发低迁移性食品包装UV油墨，符合国家食品接触材料相关标准。,100,54,54,0,12,16,10,8,6,2,8,0.1481481481481481,6,-2,1.7407407407407407,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,117,100,117,39.61,33.85470085470085,112,41,28.27568795758647,10.350921484473618
688571_1208850265_glm4_dewrap_join_chunk_0005,688571,杭华股份,1208850265,5,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6559,6188,3993,3993,16,3993,glm4_dewrap_join_full543_20260705,240,240,公司是国内领先的综合性油墨产品及印刷解决方案服务商，产品覆盖国内市场主要节能环保型油墨品种，报告期内市场占有率始终保持在同行业前列，UV油墨市场占有率行业领先。公司拥有16项发明专利，掌握UV油墨、胶印油墨、液体油墨核心技术，主持制定多项油墨类国家及行业标准。公司采用以经销为主、直销为辅的销售模式，通过广州杭华、安庆杭华等子公司及上海、北京等分公司构建全国营销网络，并在杭州、上海等地设立技术服务中心，为客户提供专业服务。公司主要竞争对手包括上海迪爱生、天津东洋、洋紫荆油墨等。,120,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,139,120,139,33.275,28.72661870503597,132,43,33.057851239669425,10.768845479589281
688571_1208850265_glm4_dewrap_join_chunk_0006,688571,杭华股份,1208850265,6,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6703,6415,3902,3902,16,3902,glm4_dewrap_join_full543_20260705,168,168,公司拥有“杭华”品牌，被认定为浙江省著名商标和浙江名牌产品，可提供多种类型油墨产品。公司是UV油墨国内龙头企业，拥有16项发明专利，远高于同行业可比公司。公司研发费用率和金额均高于同行业可比公司，具备持续研发能力。公司油墨产量高于同行业可比公司，主营业务毛利率稳定且处于较高水平。公司产品品质较好，附加值较高，部分产品达到国际先进水平。,84,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,5,0,1.5416666666666667,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,96,84,96,46.45238095238095,40.645833333333336,140,35,35.87903639159405,8.969759097898512
688571_1208850265_glm4_dewrap_join_chunk_0007,688571,杭华股份,1208850265,7,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688571_1208850265_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5683,5066,3809,3809,16,3809,glm4_dewrap_join_full543_20260705,223,223,报告期内，公司主要产品包括胶印油墨、液体油墨和UV油墨，产能利用率在57%至117%之间波动，产销率在98%至108%之间。主要产品销售收入中，UV油墨占比最高，达40%-50%，胶印油墨占比30%-40%，液体油墨占比10%-15%。公司采取经销为主、直销为辅的销售模式，经销模式收入占比稳定在70%左右。华东和华南地区是公司的主要市场区域，销售收入合计占比超过76%。公司前五大客户销售占比在19%-22%之间，不存在严重依赖单一客户的情况。,112,38,38,0,0,0,0,12,26,0,26,0.6842105263157895,6,-20,3.6842105263157894,,siliconflow_glm4_32b_table2_next100_after200_shard2_20260708,131,112,131,34.00892857142857,29.076335877862597,17,14,4.463113678130743,3.675505381990024
