custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688128_1207049162_glm4_dewrap_join_chunk_0032,688128,中国电器,1207049162,32,34,results/glm4_dewrap_join_pilot50_20260705/chunks/688128_1207049162_glm4_dewrap_join_chunk_0032.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6907,6700,3996,3996,34,3996,459,459,公司研发了大功率超级电容充电装置，采用24脉波整流及4通道错相斩波技术，具有调节范围大、控制精度高、输出纹波小等特点，技术水平国际领先。公司还研发了5V/500A动力电池能量回馈型试验室检测设备，采用双向高效同步整流技术，电池放电能量回馈电网，极大降低设备电力损耗。公司在国内率先以全生命周期的思想，搭建了粉末涂料聚酯树脂绿色设计平台，围绕聚酯树脂的设计开发、生产制造和下游产品应用等环节开展共性关键技术研究，开发绿色设计评价工具，减少有毒有害物质的使用和废弃物排放，降低产品制造和使用能耗，制定相关标准规范，面向全国行业分享绿色设计资源，提供绿色设计服务。公司研发的卷钢高速彩涂专用粉末涂料及配套树脂关键技术研究项目，解决了卷钢应用粉末涂料高速彩涂时存在的行业难题，实现了产业化。公司研发的电器质量基础技术研发能力提升项目，在家电智能制造技术方面保持在家电行业中的领先地位。公司研发的新能源汽车产品电磁效应保障产业技术基础公共服务能力提升项目，将打破现有电磁环境效应领域的测试和诊断技术被少数欧美日等国家垄断的现状。,230,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,6,-1,1.5666666666666669,,256,230,256,17.37391304347826,15.609375,17.37391304347826,15.609375,293,130,73.32332332332332,32.532532532532535,pilot50,,
688128_1207049162_glm4_dewrap_join_chunk_0033,688128,中国电器,1207049162,33,34,results/glm4_dewrap_join_pilot50_20260705/chunks/688128_1207049162_glm4_dewrap_join_chunk_0033.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6814,6314,3990,3990,34,3990,232,232,公司研发的绿色设计平台及绿色评价规范将引导行业绿色发展，技术水平处于国际同业先进水平。公司研发投入逐年增加，2018年研发费用占营业收入比例为7.67%。公司与中山大学等国内外科研院所合作开展技术交流，共同承担国家、省部级科研项目。公司拥有科技研发人员314人，其中核心技术人员10人，硕士以上学历200人。公司新申请发明专利数量逐年增加，2018年达到45件。核心技术人员张兴旺主持开发了EXC9100智能化励磁新产品等多项新产品新技术，累计合同额超过10亿元。,116,78,78,0,10,22,18,14,10,4,14,0.1794871794871795,6,-8,2.051282051282051,,119,116,119,34.39655172413793,33.529411764705884,34.39655172413793,33.529411764705884,438,192,109.77443609022556,48.120300751879704,pilot50,,
688128_1207049162_glm4_dewrap_join_chunk_0034,688128,中国电器,1207049162,34,34,results/glm4_dewrap_join_pilot50_20260705/chunks/688128_1207049162_glm4_dewrap_join_chunk_0034.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,522,508,244,244,34,244,153,155,发行人成立智能制造创新中心和智能家电创新中心，加大共性、关键、前瞻性技术研究，建立高水平研发团队。报告期内，公司对境外客户的收入占比分别为22.46%、24.51%、23.22%以及20.67%。主要境外客户包括Erul Saterex、Unionaire Group等“一带一路”沿线国家的知名家电生产企业。,77,8,8,0,0,3,2,1,2,0,2,0.25,3,1,2.25,,75,77,75,3.168831168831169,3.2533333333333334,8.670736971939561,7.634666666666666,25,9,102.45901639344262,36.885245901639344,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0001,688288,鸿泉物联,1207048263,1,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6766,6436,3994,3994,20,3994,314,314,鸿泉物联专注于研发、生产和销售智能增强驾驶系统和高级辅助驾驶系统等汽车智能网联设备，主要应用于商用车领域。公司已积累涵盖安全与节能相关的43类不良驾驶模型，通过智能增强驾驶终端和平台提供驾驶行为分析、最优驾驶指导、全生命周期管理及汽车后市场服务。公司为陕汽、苏州金龙等多家整车厂开发了多个大数据云平台，如“天行健车联网服务系统”等。智能增强驾驶系统包含智能增强驾驶终端和平台，终端通过采集车辆状态数据和定位信息，结合大数据平台提供的路况信息，利用人工智能技术实现驾驶行为的实时分析和预警。平台收集、处理车辆运营数据，反馈到整车厂设计、研发、采购、生产、销售及售后各个环节，实现车辆全生命周期管理，并为汽车后市场服务提供数据支持。,157,78,78,0,12,15,18,20,10,3,13,0.1666666666666666,6,-7,2.128205128205128,,176,157,176,25.43949044585987,22.693181818181817,25.43949044585987,22.693181818181817,58,23,14.521782674011016,5.758637956935403,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0002,688288,鸿泉物联,1207048263,2,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6929,6427,3980,3980,20,3980,371,371,发行人智能增强驾驶平台通过数据采集、分析及反馈，为车厂提供全生命周期管理工具支持，实现管理升级。研发生产方面，系统为整车厂研究院提供数据支持整车匹配，分析不同条件下车辆性能，改变传统跟车实验方法。销售方面，通过大数据分析车型市场分布，推出适合当地市场的车型，并跟踪车辆管控。售后方面，根据大数据找到设计问题，提供解决方案。发行人智能增强驾驶系统在武汉某物流运输公司应用后，油耗降低，维修费降低，货运效率提升。发行人产品受到政府管理部门、社会和行业学术期刊认可，例如《物联网在中国》被列为国家重点图书。发行人高级辅助驾驶系统由终端、摄像头、传感器和人工智能模块组成，实现车辆状态识别、驾驶员身份及分神识别、盲区行人车辆识别等功能，降低交通事故发生率。系统针对驾驶员不良驾驶行为，通过缓慢降速和安全区域限制二次启动等方式引导司机恢复正常驾驶状态。,186,54,54,0,10,15,12,8,6,3,9,0.1666666666666666,6,-3,1.8888888888888888,,203,186,203,21.397849462365592,19.60591133004926,21.397849462365592,19.60591133004926,61,22,15.326633165829149,5.527638190954774,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0003,688288,鸿泉物联,1207048263,3,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6753,6210,3992,3992,20,3992,224,224,成生科技提供智能增强驾驶终端、平台、人机交互终端及高级辅助驾驶系统等产品，面向整车厂和专项作业车客户，实现车辆全生命周期数据价值挖掘。公司还提供智慧城市业务，面向城市管理部门，提供数据智能化分析服务。报告期内，公司主营业务收入主要来自智能增强驾驶系统、高级辅助驾驶系统等产品销售，其中智能增强驾驶终端占比最高。公司采用以销定产的生产模式，部分PCB板SMT贴片焊接环节外协加工，但核心环节自主生产。公司通过扩大自有产能，外协加工比例已降至较低水平。,112,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,5,0,1.5416666666666667,,128,112,128,35.642857142857146,31.1875,35.642857142857146,31.1875,88,31,22.044088176352705,7.765531062124248,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0004,688288,鸿泉物联,1207048263,4,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6663,5989,3993,3993,20,3993,212,212,杭州里德为海宁里德企业管理有限公司全资子公司，外协厂商包括浙江华云、杭州金陵和杭州里德。报告期内，发行人外协加工费占外协厂商收入比例较低，加工费单价在11.45元/件至14.91元/件之间波动。公司前装业务销售智能增强驾驶终端等产品，后装业务销售高级辅助驾驶系统等产品。直销模式为主，报告期内直销收入占比达99.26%，主要直销客户包括陕汽、北汽福田等。经销模式收入占比逐年降低，2019年1-6月经销收入占比为0.74%。,106,62,62,0,15,20,10,10,5,2,7,0.1129032258064516,6,-1,1.6129032258064515,,134,106,134,37.66981132075472,29.79850746268657,37.66981132075472,29.79850746268657,88,36,22.03856749311295,9.015777610818931,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0005,688288,鸿泉物联,1207048263,5,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7155,6707,3976,3976,20,3976,258,259,公司向经销商销售产品时确认收入，主要经销商无退货情况。公司采用IPD体系研发产品，研发中心负责产品规划，研究院负责技术预研。公司自设立以来主营业务未发生重大变化，始终专注于智能网联设备的研发、生产和销售。公司建立了持续创新机制，2010年为苏州金龙开发G-BOS智慧运营系统，2011年为陕汽开发天行健车联网服务系统。公司不属于重污染行业，日常生产仅产生微量一般固废、废气及低量噪声，通过了ISO 14001环境管理体系认证。公司不属于需要安全生产许可的行业，建立了完善的安全生产管理制度，未发生生产安全和职业病事故。,129,72,72,0,12,28,15,10,5,2,7,0.0972222222222222,6,-1,1.6388888888888888,,138,129,138,30.82170542635659,28.81159420289855,30.82170542635659,28.81159420289855,155,91,38.983903420523134,22.887323943661972,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0006,688288,鸿泉物联,1207048263,6,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7357,6949,3979,3979,20,3979,206,206,交通部、工信部、公安部等政府部门负责制定智能网联汽车产业政策、技术标准和行业监管。近年来，国家密集出台政策支持智能网联汽车发展，如《国家车联网产业发展行动计划》等，提出到2020年智能网联汽车新车渗透率达50%的目标。中国智能交通协会等自律组织推动行业合作与标准制定。智能网联汽车行业是汽车、电子、通信等多领域融合的新兴产业，全球各国均将其作为战略发展方向，中国政策支持力度不断加大，为相关企业带来重要发展机遇。,103,62,62,0,28,24,6,3,1,0,1,0.0161290322580645,4,3,0.7903225806451613,,116,103,116,38.63106796116505,34.30172413793103,38.63106796116505,34.30172413793103,99,42,24.88062327217894,10.555415933651672,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0007,688288,鸿泉物联,1207048263,7,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6986,6483,3998,3998,20,3998,280,280,国务院在2015年提出智能网联汽车发展目标，要求2020年形成自主创新体系，2025年建成自主产业链。发行人智能增强驾驶系统以行驶记录仪为主要硬件形态，衍生了智能增强驾驶模块和配套大数据云平台。发行人产品主要应用于新能源客车，少量应用于新能源乘用车。发行人长期践行“降低交通运输的代价”的企业使命，在商用车智能网联领域的研发能力、生产能力、工艺技术、产品质量等方面均具有较强的竞争优势，各类产品在商用车细分市场占有率和技术水平均处于国内领先地位。截至2019年6月30日，发行人智能增强驾驶终端市场占有率为22.19%，高级辅助驾驶系统市场占有率为23/27。,140,49,49,0,15,18,8,5,2,1,3,0.0612244897959183,5,2,1.2653061224489797,,151,140,151,28.557142857142857,26.47682119205298,28.557142857142857,26.47682119205298,73,28,18.25912956478239,7.003501750875438,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0008,688288,鸿泉物联,1207048263,8,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6899,6513,3942,3942,20,3942,246,246,发行人研发了渣土车高级辅助驾驶系统，在全国27个实施城市项目中参与了23个，市场占有率领先。发行人拥有人在回路的智能增强驾驶技术、人工智能辅助驾驶技术等核心技术，面向中国道路路况解决商用车运营管理、节能减排和交通安全问题。发行人参与了多个城市渣土车管理项目，包括渭南、六盘水、徐州、昆明、绵阳、兰州、咸阳、上饶、惠州、南通、德州等。发行人主要竞争对手包括厦门雅迅网络股份有限公司、武汉英泰斯特电子技术有限公司、深圳市博实结科技有限公司、深圳市锐明技术股份有限公司、深圳华宝电子科技有限公司等。,123,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,5,0,1.625,,137,123,137,32.048780487804876,28.773722627737225,32.048780487804876,28.773722627737225,96,24,24.3531202435312,6.0882800608828,pilot50,,
688288_1207048263_glm4_dewrap_join_chunk_0009,688288,鸿泉物联,1207048263,9,20,results/glm4_dewrap_join_pilot50_20260705/chunks/688288_1207048263_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6784,6291,3998,3998,20,3998,276,276,公司产品主要面向重卡整车厂，受宏观经济及财政政策双重影响，但智能网联汽车渗透率提升、产品生命周期短、政策治理及研发投入等因素平抑了行业周期性。公司拥有38项专利、114项软件著作权，技术人员占比48.53%，研发投入占比达15.98%。公司竞争优势包括技术与研发、人才团队、标准体系下整体解决方案、市场和客户、细分行业先入、直接开发经验、质量及服务。公司拥有稳定的高端客户群，如陕汽、北汽福田等，但存在对大客户依赖较严重、融资渠道有限等劣势。报告期内，公司产销率保持在98%以上，智能增强驾驶系统收入占比达62%，高级辅助驾驶系统收入占比14.53%。,138,58,58,0,15,12,10,10,8,3,11,0.1896551724137931,6,-5,1.8793103448275863,,160,138,160,28.971014492753625,24.9875,28.971014492753625,24.9875,95,34,23.761880940470235,8.504252126063031,pilot50,,
